id_respuesta,empresa_id,region,segmento,antiguedad_cliente,n_compras,nps_score,sat_producto,sat_servicio,sat_precio,sat_soporte,sat_entrega
2072,EMP100,Oriente,Grande,9,2,7,2,3,2,3,1
2073,EMP100,Oriente,Grande,9,7,5,2,1,2,3,3
2074,EMP100,Oriente,Grande,9,8,3,1,2,2,1,1
2075,EMP100,Oriente,Grande,9,8,5,3,1,3,3,2
2076,EMP100,Oriente,Grande,9,10,4,2,2,1,3,3
2077,EMP100,Oriente,Grande,9,7,4,1,2,4,3,3
2078,EMP100,Oriente,Grande,9,9,6,1,2,3,2,1
2079,EMP100,Oriente,Grande,9,11,3,2,1,3,4,3
2080,EMP100,Oriente,Grande,9,11,6,2,3,3,2,3
2081,EMP100,Oriente,Grande,9,10,6,4,2,2,2,2
2082,EMP100,Oriente,Grande,9,6,9,2,2,2,2,2
2083,EMP100,Oriente,Grande,9,10,6,3,1,2,2,4
2084,EMP100,Oriente,Grande,9,7,7,3,2,2,1,1
2085,EMP100,Oriente,Grande,9,10,8,2,1,4,4,1
2086,EMP100,Oriente,Grande,9,10,7,2,2,2,4,3
2087,EMP100,Oriente,Grande,9,8,5,1,3,2,2,2
2088,EMP100,Oriente,Grande,9,7,5,2,4,1,3,1
2089,EMP100,Oriente,Grande,9,6,6,3,3,2,3,3
2090,EMP100,Oriente,Grande,9,10,6,1,1,2,2,3
2091,EMP100,Oriente,Grande,9,13,6,2,1,2,3,2
2092,EMP101,Oriente,Pyme,10,10,2,2,3,1,1,2
2093,EMP101,Oriente,Pyme,10,8,7,2,5,2,3,3
2094,EMP101,Oriente,Pyme,10,9,4,1,2,2,3,2
2095,EMP101,Oriente,Pyme,10,8,6,1,1,2,2,2
2096,EMP101,Oriente,Pyme,10,11,3,3,1,1,2,3
2097,EMP101,Oriente,Pyme,10,9,9,3,2,2,2,2
2098,EMP101,Oriente,Pyme,10,6,8,4,1,2,2,1
2099,EMP101,Oriente,Pyme,10,10,6,1,2,2,2,2
2100,EMP101,Oriente,Pyme,10,9,5,3,1,2,1,2
2101,EMP101,Oriente,Pyme,10,11,3,2,1,2,3,2
2102,EMP101,Oriente,Pyme,10,9,6,2,1,1,4,1
2103,EMP101,Oriente,Pyme,10,9,7,2,1,3,3,3
2104,EMP101,Oriente,Pyme,10,8,5,1,3,2,1,1
2105,EMP101,Oriente,Pyme,10,9,7,2,4,3,3,2
2106,EMP101,Oriente,Pyme,10,9,10,1,1,3,1,2
2107,EMP101,Oriente,Pyme,10,7,3,2,2,2,3,2
2108,EMP102,Metropolitana,Pyme,9,7,9,4,2,2,4,2
2109,EMP102,Metropolitana,Pyme,9,7,10,3,3,3,4,3
2110,EMP102,Metropolitana,Pyme,9,8,5,3,2,3,5,2
2111,EMP102,Metropolitana,Pyme,9,9,9,3,3,2,3,4
2112,EMP102,Metropolitana,Pyme,9,10,1,3,3,3,3,3
2113,EMP102,Metropolitana,Pyme,9,11,8,3,4,2,2,4
2114,EMP102,Metropolitana,Pyme,9,11,8,3,2,3,4,2
2115,EMP102,Metropolitana,Pyme,9,11,6,4,3,3,4,2
2116,EMP102,Metropolitana,Pyme,9,14,4,4,2,4,4,3
2117,EMP102,Metropolitana,Pyme,9,9,10,3,2,1,3,4
2118,EMP102,Metropolitana,Pyme,9,7,8,4,2,3,3,5
2119,EMP102,Metropolitana,Pyme,9,9,6,3,4,2,4,3
2120,EMP102,Metropolitana,Pyme,9,6,10,3,2,3,1,3
2121,EMP102,Metropolitana,Pyme,9,6,9,2,2,4,5,4
2122,EMP102,Metropolitana,Pyme,9,7,7,3,4,2,3,4
2123,EMP102,Metropolitana,Pyme,9,10,9,3,2,2,4,4
2124,EMP102,Metropolitana,Pyme,9,6,8,4,2,3,1,5
2125,EMP102,Metropolitana,Pyme,9,7,6,2,3,2,3,3
2126,EMP102,Metropolitana,Pyme,9,8,6,3,3,3,3,4
2127,EMP103,Metropolitana,Pyme,3,4,7,2,3,2,4,3
2128,EMP103,Metropolitana,Pyme,3,6,5,2,1,3,2,3
2129,EMP103,Metropolitana,Pyme,3,6,7,3,2,3,4,4
2130,EMP103,Metropolitana,Pyme,3,5,10,3,3,2,2,2
2131,EMP103,Metropolitana,Pyme,3,5,4,3,3,2,2,2
2132,EMP103,Metropolitana,Pyme,3,7,8,2,3,3,1,4
2133,EMP103,Metropolitana,Pyme,3,5,9,1,4,4,3,3
2134,EMP103,Metropolitana,Pyme,3,5,6,3,2,2,2,3
2135,EMP103,Metropolitana,Pyme,3,6,10,4,4,2,3,2
2136,EMP103,Metropolitana,Pyme,3,8,3,4,4,1,4,4
2137,EMP103,Metropolitana,Pyme,3,6,5,5,2,2,3,4
2138,EMP103,Metropolitana,Pyme,3,4,3,3,3,2,3,3
2139,EMP103,Metropolitana,Pyme,3,5,3,2,2,3,3,2
2140,EMP103,Metropolitana,Pyme,3,6,6,3,1,2,3,4
2141,EMP103,Metropolitana,Pyme,3,4,4,3,4,2,3,3
2142,EMP104,Centro,Mediana,7,6,5,2,2,3,4,2
2143,EMP104,Centro,Mediana,7,10,10,3,2,1,2,3
2144,EMP104,Centro,Mediana,7,10,6,2,3,1,2,2
2145,EMP104,Centro,Mediana,7,4,10,2,3,2,2,2
2146,EMP104,Centro,Mediana,7,11,3,4,2,2,2,2
2147,EMP104,Centro,Mediana,7,3,6,4,2,3,4,4
2148,EMP104,Centro,Mediana,7,7,6,4,2,3,2,3
2149,EMP104,Centro,Mediana,7,10,10,2,3,2,2,3
2150,EMP104,Centro,Mediana,7,5,6,3,3,2,3,3
2151,EMP104,Centro,Mediana,7,4,8,2,3,3,4,3
2152,EMP104,Centro,Mediana,7,11,8,3,3,2,4,2
2153,EMP104,Centro,Mediana,7,9,7,2,3,1,1,4
2154,EMP104,Centro,Mediana,7,5,6,2,2,1,4,3
2155,EMP104,Centro,Mediana,7,7,8,3,3,3,2,4
2156,EMP104,Centro,Mediana,7,7,8,3,3,1,4,3
2157,EMP104,Centro,Mediana,7,4,5,2,5,2,2,2
2158,EMP104,Centro,Mediana,7,9,7,3,2,2,3,3
2159,EMP104,Centro,Mediana,7,10,5,3,2,3,3,3
2160,EMP104,Centro,Mediana,7,7,8,3,3,3,2,2
2161,EMP104,Centro,Mediana,7,4,6,4,4,3,3,1
2162,EMP104,Centro,Mediana,7,4,4,4,3,3,4,3
2163,EMP104,Centro,Mediana,7,9,8,2,5,3,1,3
2164,EMP104,Centro,Mediana,7,8,6,3,2,1,1,4
2165,EMP104,Centro,Mediana,7,7,9,3,2,2,3,2
2166,EMP104,Centro,Mediana,7,7,4,3,2,4,3,3
2167,EMP105,Norte,Pyme,3,4,4,3,2,1,5,3
2168,EMP105,Norte,Pyme,3,4,5,3,3,3,1,2
2169,EMP105,Norte,Pyme,3,2,7,3,2,2,2,2
2170,EMP105,Norte,Pyme,3,6,6,3,2,2,3,3
2171,EMP105,Norte,Pyme,3,3,7,1,2,1,2,2
2172,EMP105,Norte,Pyme,3,3,4,1,2,2,2,4
2173,EMP105,Norte,Pyme,3,10,2,3,2,2,2,4
2174,EMP105,Norte,Pyme,3,5,7,3,1,2,1,3
2175,EMP105,Norte,Pyme,3,3,5,2,5,3,3,3
2176,EMP105,Norte,Pyme,3,7,10,2,3,3,3,3
2177,EMP105,Norte,Pyme,3,7,5,2,5,2,3,3
2178,EMP105,Norte,Pyme,3,6,8,3,2,2,4,4
2179,EMP105,Norte,Pyme,3,7,5,1,3,3,4,3
2180,EMP105,Norte,Pyme,3,6,5,2,3,1,2,2
2181,EMP105,Norte,Pyme,3,3,9,2,3,2,5,4
2182,EMP105,Norte,Pyme,3,7,5,3,3,1,3,2
2183,EMP105,Norte,Pyme,3,5,6,3,1,1,4,3
2184,EMP105,Norte,Pyme,3,6,7,3,4,2,2,2
2185,EMP105,Norte,Pyme,3,7,7,4,1,2,1,3
2186,EMP105,Norte,Pyme,3,3,3,2,2,3,4,2
2187,EMP105,Norte,Pyme,3,3,5,2,1,1,3,2
2188,EMP105,Norte,Pyme,3,8,5,2,2,3,4,3
2189,EMP106,Norte,Mediana,6,7,9,2,3,2,4,3
2190,EMP106,Norte,Mediana,6,7,7,5,1,2,1,3
2191,EMP106,Norte,Mediana,6,5,5,2,2,2,2,3
2192,EMP106,Norte,Mediana,6,5,6,1,2,1,2,1
2193,EMP106,Norte,Mediana,6,6,6,2,1,3,3,1
2194,EMP106,Norte,Mediana,6,2,5,3,3,2,3,4
2195,EMP106,Norte,Mediana,6,10,6,2,2,2,4,3
2196,EMP106,Norte,Mediana,6,9,8,4,2,3,2,4
2197,EMP106,Norte,Mediana,6,6,9,2,1,3,4,2
2198,EMP106,Norte,Mediana,6,8,7,4,2,2,2,3
2199,EMP106,Norte,Mediana,6,6,5,3,3,2,3,2
2200,EMP106,Norte,Mediana,6,9,7,3,3,3,2,3
2201,EMP106,Norte,Mediana,6,7,8,2,1,2,1,2
2202,EMP106,Norte,Mediana,6,10,7,3,1,2,2,3
2203,EMP106,Norte,Mediana,6,8,5,3,1,2,4,3
2204,EMP106,Norte,Mediana,6,3,8,3,3,3,3,1
2205,EMP107,Occidente,Pyme,4,9,6,2,3,4,5,2
2206,EMP107,Occidente,Pyme,4,8,8,2,2,2,2,4
2207,EMP107,Occidente,Pyme,4,9,6,2,3,3,1,3
2208,EMP107,Occidente,Pyme,4,7,6,3,4,2,3,2
2209,EMP107,Occidente,Pyme,4,6,6,2,2,2,2,3
2210,EMP107,Occidente,Pyme,4,5,10,2,3,2,3,2
2211,EMP107,Occidente,Pyme,4,4,10,2,4,2,4,3
2212,EMP107,Occidente,Pyme,4,4,6,2,2,3,2,2
2213,EMP107,Occidente,Pyme,4,9,6,1,4,2,2,2
2214,EMP107,Occidente,Pyme,4,4,9,3,2,3,3,3
2215,EMP107,Occidente,Pyme,4,6,7,3,3,4,2,2
2216,EMP107,Occidente,Pyme,4,5,4,4,3,3,4,3
2217,EMP107,Occidente,Pyme,4,7,9,3,3,2,3,3
2218,EMP107,Occidente,Pyme,4,5,6,4,2,2,2,2
2219,EMP107,Occidente,Pyme,4,6,6,2,2,1,4,2
2220,EMP107,Occidente,Pyme,4,9,6,2,2,2,4,3
2221,EMP107,Occidente,Pyme,4,8,7,3,3,3,4,2
2222,EMP107,Occidente,Pyme,4,10,6,2,2,3,2,3
2223,EMP107,Occidente,Pyme,4,5,9,2,1,1,4,2
2224,EMP107,Occidente,Pyme,4,3,8,2,1,3,5,3
2225,EMP108,Occidente,Mediana,10,11,8,3,3,4,3,2
2226,EMP108,Occidente,Mediana,10,9,2,5,1,3,3,1
2227,EMP108,Occidente,Mediana,10,9,8,2,2,2,1,3
2228,EMP108,Occidente,Mediana,10,11,5,4,2,1,4,4
2229,EMP108,Occidente,Mediana,10,10,6,3,2,2,3,3
2230,EMP108,Occidente,Mediana,10,11,5,4,2,3,4,4
2231,EMP108,Occidente,Mediana,10,8,6,3,2,2,3,2
2232,EMP108,Occidente,Mediana,10,8,2,2,3,3,3,2
2233,EMP108,Occidente,Mediana,10,7,4,4,4,1,3,3
2234,EMP108,Occidente,Mediana,10,12,9,3,4,3,4,3
2235,EMP108,Occidente,Mediana,10,12,5,2,2,3,2,4
2236,EMP108,Occidente,Mediana,10,10,4,3,3,1,2,3
2237,EMP108,Occidente,Mediana,10,11,8,3,3,3,2,3
2238,EMP108,Occidente,Mediana,10,11,6,3,2,2,2,3
2239,EMP108,Occidente,Mediana,10,5,6,3,3,3,3,3
2240,EMP108,Occidente,Mediana,10,10,6,2,2,2,2,3
2241,EMP108,Occidente,Mediana,10,10,5,4,3,4,3,3
2242,EMP109,Oriente,Mediana,2,4,8,2,3,2,4,2
2243,EMP109,Oriente,Mediana,2,2,4,3,3,2,3,3
2244,EMP109,Oriente,Mediana,2,2,3,3,2,2,2,2
2245,EMP109,Oriente,Mediana,2,7,4,1,2,2,3,1
2246,EMP109,Oriente,Mediana,2,5,8,2,2,2,2,3
2247,EMP109,Oriente,Mediana,2,4,2,2,2,3,2,2
2248,EMP109,Oriente,Mediana,2,3,6,1,3,1,2,3
2249,EMP109,Oriente,Mediana,2,1,5,3,2,3,2,2
2250,EMP109,Oriente,Mediana,2,1,2,2,2,2,4,3
2251,EMP109,Oriente,Mediana,2,7,7,4,1,2,2,3
2252,EMP109,Oriente,Mediana,2,11,5,2,3,3,1,2
2253,EMP109,Oriente,Mediana,2,8,5,3,2,2,3,1
2254,EMP109,Oriente,Mediana,2,6,9,2,3,4,3,1
2255,EMP109,Oriente,Mediana,2,8,4,2,2,1,2,3
2256,EMP109,Oriente,Mediana,2,5,5,3,1,1,3,2
2257,EMP109,Oriente,Mediana,2,9,7,2,2,1,4,2
2258,EMP109,Oriente,Mediana,2,6,2,2,1,2,2,2
2259,EMP110,Metropolitana,Mediana,7,8,6,2,3,3,3,2
2260,EMP110,Metropolitana,Mediana,7,9,7,2,3,3,2,4
2261,EMP110,Metropolitana,Mediana,7,6,8,3,2,1,2,4
2262,EMP110,Metropolitana,Mediana,7,9,4,3,1,3,3,3
2263,EMP110,Metropolitana,Mediana,7,9,10,2,3,2,3,3
2264,EMP110,Metropolitana,Mediana,7,5,7,2,2,3,4,1
2265,EMP110,Metropolitana,Mediana,7,8,4,3,4,2,3,3
2266,EMP110,Metropolitana,Mediana,7,5,5,5,3,2,3,3
2267,EMP110,Metropolitana,Mediana,7,6,9,3,2,2,3,3
2268,EMP110,Metropolitana,Mediana,7,7,10,2,3,3,4,4
2269,EMP110,Metropolitana,Mediana,7,7,6,2,3,3,5,3
2270,EMP110,Metropolitana,Mediana,7,5,7,3,2,2,3,3
2271,EMP110,Metropolitana,Mediana,7,6,10,4,2,2,2,3
2272,EMP110,Metropolitana,Mediana,7,5,7,1,3,3,3,3
2273,EMP110,Metropolitana,Mediana,7,7,7,2,2,3,3,4
2274,EMP110,Metropolitana,Mediana,7,7,5,3,5,2,3,3
2275,EMP110,Metropolitana,Mediana,7,3,7,3,3,2,3,4
2276,EMP110,Metropolitana,Mediana,7,5,10,3,3,1,2,4
2277,EMP110,Metropolitana,Mediana,7,7,10,2,3,3,4,4
2278,EMP110,Metropolitana,Mediana,7,9,5,3,1,2,3,3
2279,EMP110,Metropolitana,Mediana,7,8,8,1,3,4,4,3
2280,EMP110,Metropolitana,Mediana,7,7,10,3,4,2,4,1
2281,EMP111,Oriente,Mediana,1,5,7,3,3,2,3,2
2282,EMP111,Oriente,Mediana,1,4,4,3,2,3,2,2
2283,EMP111,Oriente,Mediana,1,2,7,3,4,4,2,2
2284,EMP111,Oriente,Mediana,1,4,3,2,2,2,2,2
2285,EMP111,Oriente,Mediana,1,4,6,2,2,2,2,2
2286,EMP111,Oriente,Mediana,1,3,8,3,1,1,2,3
2287,EMP111,Oriente,Mediana,1,6,5,1,2,1,2,1
2288,EMP111,Oriente,Mediana,1,4,4,3,2,1,3,1
2289,EMP111,Oriente,Mediana,1,3,3,1,3,1,2,3
2290,EMP111,Oriente,Mediana,1,7,6,3,2,3,3,1
2291,EMP111,Oriente,Mediana,1,5,8,1,3,2,3,3
2292,EMP111,Oriente,Mediana,1,5,5,2,2,3,2,3
2293,EMP111,Oriente,Mediana,1,7,9,3,1,1,3,4
2294,EMP111,Oriente,Mediana,1,5,5,2,3,3,1,3
2295,EMP111,Oriente,Mediana,1,2,6,1,2,2,3,3
2296,EMP111,Oriente,Mediana,1,2,5,3,2,1,3,3
2297,EMP111,Oriente,Mediana,1,3,7,2,1,1,2,2
2298,EMP111,Oriente,Mediana,1,5,7,2,2,2,2,2
2299,EMP111,Oriente,Mediana,1,7,6,2,2,1,2,3
2300,EMP111,Oriente,Mediana,1,6,4,4,1,2,2,3
2301,EMP111,Oriente,Mediana,1,5,8,1,3,3,3,3
2302,EMP111,Oriente,Mediana,1,4,4,2,1,2,2,2
2303,EMP111,Oriente,Mediana,1,1,6,3,1,2,2,3
2304,EMP112,Sur,Pyme,2,4,3,5,3,1,4,1
2305,EMP112,Sur,Pyme,2,6,8,2,2,3,2,4
2306,EMP112,Sur,Pyme,2,8,5,2,3,2,3,2
2307,EMP112,Sur,Pyme,2,5,7,4,3,4,3,4
2308,EMP112,Sur,Pyme,2,5,9,1,1,3,4,4
2309,EMP112,Sur,Pyme,2,3,10,4,4,2,2,1
2310,EMP112,Sur,Pyme,2,5,6,1,5,3,2,3
2311,EMP112,Sur,Pyme,2,6,8,1,1,2,2,4
2312,EMP112,Sur,Pyme,2,6,9,3,3,3,4,2
2313,EMP112,Sur,Pyme,2,4,4,1,1,3,1,2
2314,EMP112,Sur,Pyme,2,5,8,4,2,5,3,2
2315,EMP112,Sur,Pyme,2,7,3,2,2,3,2,4
2316,EMP112,Sur,Pyme,2,4,6,3,2,2,2,3
2317,EMP112,Sur,Pyme,2,3,5,2,4,2,2,2
2318,EMP112,Sur,Pyme,2,6,7,3,4,1,4,3
2319,EMP112,Sur,Pyme,2,5,4,3,2,1,2,3
2320,EMP112,Sur,Pyme,2,3,8,1,2,2,2,2
2321,EMP112,Sur,Pyme,2,6,10,3,2,2,1,2
2322,EMP112,Sur,Pyme,2,6,6,2,1,2,2,2
2323,EMP112,Sur,Pyme,2,6,9,2,2,4,2,4
2324,EMP112,Sur,Pyme,2,5,1,3,1,2,2,2
2325,EMP113,Occidente,Pyme,3,8,8,3,3,2,4,2
2326,EMP113,Occidente,Pyme,3,5,5,2,3,3,2,3
2327,EMP113,Occidente,Pyme,3,5,8,1,3,3,3,2
2328,EMP113,Occidente,Pyme,3,5,9,2,3,2,1,4
2329,EMP113,Occidente,Pyme,3,7,4,2,2,2,2,2
2330,EMP113,Occidente,Pyme,3,8,6,5,2,1,3,1
2331,EMP113,Occidente,Pyme,3,6,9,3,2,2,2,4
2332,EMP113,Occidente,Pyme,3,7,8,3,1,3,4,2
2333,EMP113,Occidente,Pyme,3,3,5,3,1,3,2,3
2334,EMP113,Occidente,Pyme,3,8,7,3,1,4,2,3
2335,EMP113,Occidente,Pyme,3,5,2,3,1,2,3,4
2336,EMP113,Occidente,Pyme,3,7,6,3,3,1,3,3
2337,EMP113,Occidente,Pyme,3,5,7,2,3,2,3,3
2338,EMP113,Occidente,Pyme,3,5,10,3,2,3,2,4
2339,EMP113,Occidente,Pyme,3,4,8,3,1,2,3,2
2340,EMP113,Occidente,Pyme,3,8,6,1,3,2,4,2
2341,EMP113,Occidente,Pyme,3,6,9,2,3,3,1,3
2342,EMP113,Occidente,Pyme,3,3,7,1,2,2,2,2
2343,EMP113,Occidente,Pyme,3,9,8,3,2,3,3,3
2344,EMP113,Occidente,Pyme,3,5,5,3,2,1,3,3
2345,EMP114,Centro,Grande,1,6,9,3,2,4,2,3
2346,EMP114,Centro,Grande,1,6,8,1,2,2,2,5
2347,EMP114,Centro,Grande,1,7,9,3,3,3,3,3
2348,EMP114,Centro,Grande,1,5,7,4,3,3,3,3
2349,EMP114,Centro,Grande,1,4,9,2,4,2,4,3
2350,EMP114,Centro,Grande,1,5,4,3,2,2,3,2
2351,EMP114,Centro,Grande,1,4,5,3,4,3,3,2
2352,EMP114,Centro,Grande,1,9,6,1,2,2,2,2
2353,EMP114,Centro,Grande,1,7,9,3,2,2,2,4
2354,EMP114,Centro,Grande,1,2,9,3,3,2,2,2
2355,EMP114,Centro,Grande,1,6,9,3,3,2,3,3
2356,EMP114,Centro,Grande,1,4,6,4,3,2,1,3
2357,EMP114,Centro,Grande,1,6,9,3,3,2,3,2
2358,EMP114,Centro,Grande,1,5,7,3,2,3,3,2
2359,EMP114,Centro,Grande,1,5,5,3,2,2,3,3
2360,EMP114,Centro,Grande,1,6,5,2,1,2,3,2
2361,EMP114,Centro,Grande,1,3,7,3,3,2,3,1
2362,EMP114,Centro,Grande,1,5,10,2,3,3,3,2
2363,EMP114,Centro,Grande,1,5,8,3,3,2,4,3
2364,EMP114,Centro,Grande,1,4,6,3,3,3,2,2
2365,EMP115,Oriente,Mediana,10,8,5,2,3,4,1,2
2366,EMP115,Oriente,Mediana,10,14,4,1,1,2,2,3
2367,EMP115,Oriente,Mediana,10,8,1,3,2,2,1,2
2368,EMP115,Oriente,Mediana,10,7,6,2,2,4,2,2
2369,EMP115,Oriente,Mediana,10,10,2,2,1,2,3,3
2370,EMP115,Oriente,Mediana,10,5,9,2,3,2,1,2
2371,EMP115,Oriente,Mediana,10,6,5,2,4,2,2,2
2372,EMP115,Oriente,Mediana,10,11,6,3,1,1,3,3
2373,EMP115,Oriente,Mediana,10,6,5,3,2,3,2,2
2374,EMP115,Oriente,Mediana,10,9,8,2,2,1,2,2
2375,EMP115,Oriente,Mediana,10,10,7,2,2,1,4,2
2376,EMP115,Oriente,Mediana,10,9,5,2,2,2,3,3
2377,EMP115,Oriente,Mediana,10,8,8,1,3,1,1,1
2378,EMP115,Oriente,Mediana,10,11,8,2,2,2,2,1
2379,EMP115,Oriente,Mediana,10,8,6,1,2,1,3,2
2380,EMP115,Oriente,Mediana,10,13,3,2,3,2,3,1
2381,EMP115,Oriente,Mediana,10,9,8,3,3,2,3,2
2382,EMP115,Oriente,Mediana,10,9,7,2,1,1,1,2
2383,EMP115,Oriente,Mediana,10,5,5,2,3,2,4,3
2384,EMP115,Oriente,Mediana,10,10,6,3,4,2,3,2
2385,EMP115,Oriente,Mediana,10,10,3,1,2,1,3,2
2386,EMP115,Oriente,Mediana,10,9,7,3,1,2,1,1
2387,EMP116,Oriente,Pyme,5,7,2,1,3,1,2,4
2388,EMP116,Oriente,Pyme,5,6,7,2,2,3,2,3
2389,EMP116,Oriente,Pyme,5,4,5,2,2,2,3,2
2390,EMP116,Oriente,Pyme,5,7,6,4,1,2,2,2
2391,EMP116,Oriente,Pyme,5,6,4,1,1,2,1,3
2392,EMP116,Oriente,Pyme,5,5,6,3,1,2,2,2
2393,EMP116,Oriente,Pyme,5,3,7,2,1,2,2,1
2394,EMP116,Oriente,Pyme,5,6,5,2,3,2,3,1
2395,EMP116,Oriente,Pyme,5,5,5,2,2,1,2,2
2396,EMP116,Oriente,Pyme,5,6,6,3,1,1,3,3
2397,EMP116,Oriente,Pyme,5,5,4,1,2,2,2,2
2398,EMP116,Oriente,Pyme,5,5,5,3,1,3,2,1
2399,EMP116,Oriente,Pyme,5,7,9,3,2,2,3,1
2400,EMP116,Oriente,Pyme,5,8,5,1,2,3,3,3
2401,EMP116,Oriente,Pyme,5,4,3,1,4,2,3,2
2402,EMP116,Oriente,Pyme,5,7,1,2,2,2,1,1
2403,EMP116,Oriente,Pyme,5,6,4,3,3,2,1,3
2404,EMP116,Oriente,Pyme,5,8,4,2,3,3,2,2
2405,EMP116,Oriente,Pyme,5,3,5,2,3,2,1,4
2406,EMP116,Oriente,Pyme,5,7,3,1,1,3,1,1
2407,EMP116,Oriente,Pyme,5,10,6,1,2,1,2,2
2408,EMP116,Oriente,Pyme,5,5,1,2,2,3,2,1
2409,EMP116,Oriente,Pyme,5,8,7,2,3,1,2,2
2410,EMP116,Oriente,Pyme,5,7,6,3,2,2,1,3
2411,EMP117,Metropolitana,Grande,2,6,10,2,2,3,4,4
2412,EMP117,Metropolitana,Grande,2,7,8,2,3,3,4,3
2413,EMP117,Metropolitana,Grande,2,6,10,3,2,1,2,3
2414,EMP117,Metropolitana,Grande,2,4,7,4,3,3,3,1
2415,EMP117,Metropolitana,Grande,2,7,8,2,3,2,3,3
2416,EMP117,Metropolitana,Grande,2,4,4,3,2,2,3,3
2417,EMP117,Metropolitana,Grande,2,6,7,3,3,3,4,4
2418,EMP117,Metropolitana,Grande,2,6,4,2,4,3,2,3
2419,EMP117,Metropolitana,Grande,2,1,9,2,5,3,1,2
2420,EMP117,Metropolitana,Grande,2,5,7,4,2,4,2,3
2421,EMP117,Metropolitana,Grande,2,3,3,2,1,3,4,3
2422,EMP117,Metropolitana,Grande,2,3,8,2,3,2,2,2
2423,EMP117,Metropolitana,Grande,2,4,8,1,3,2,2,2
2424,EMP117,Metropolitana,Grande,2,5,9,4,3,3,3,3
2425,EMP117,Metropolitana,Grande,2,5,10,3,3,3,3,3
2426,EMP117,Metropolitana,Grande,2,6,8,3,2,2,4,3
2427,EMP117,Metropolitana,Grande,2,2,10,3,3,3,4,4
2428,EMP117,Metropolitana,Grande,2,4,7,3,4,1,4,3
2429,EMP117,Metropolitana,Grande,2,6,6,3,3,3,3,4
2430,EMP118,Centro,Pyme,3,7,8,2,2,2,3,3
2431,EMP118,Centro,Pyme,3,6,9,3,2,2,2,3
2432,EMP118,Centro,Pyme,3,6,5,2,2,3,3,3
2433,EMP118,Centro,Pyme,3,7,9,3,1,1,3,3
2434,EMP118,Centro,Pyme,3,7,5,3,3,2,4,3
2435,EMP118,Centro,Pyme,3,9,6,2,3,3,2,2
2436,EMP118,Centro,Pyme,3,4,7,2,2,2,5,3
2437,EMP118,Centro,Pyme,3,7,7,1,3,1,2,3
2438,EMP118,Centro,Pyme,3,5,7,2,4,2,3,3
2439,EMP118,Centro,Pyme,3,4,6,1,2,2,3,4
2440,EMP118,Centro,Pyme,3,7,5,3,3,3,2,3
2441,EMP118,Centro,Pyme,3,3,6,2,2,2,3,4
2442,EMP118,Centro,Pyme,3,3,6,4,2,4,3,3
2443,EMP118,Centro,Pyme,3,5,7,5,2,1,3,3
2444,EMP118,Centro,Pyme,3,8,7,2,2,3,4,2
2445,EMP118,Centro,Pyme,3,5,8,2,2,1,3,3
2446,EMP118,Centro,Pyme,3,1,6,3,2,2,2,2
2447,EMP118,Centro,Pyme,3,6,6,3,3,2,3,3
2448,EMP118,Centro,Pyme,3,4,10,3,3,1,3,3
2449,EMP118,Centro,Pyme,3,5,7,3,4,2,3,3
2450,EMP118,Centro,Pyme,3,5,4,3,2,2,3,4
2451,EMP119,Oriente,Grande,3,8,7,2,2,3,4,2
2452,EMP119,Oriente,Grande,3,4,6,2,3,1,4,2
2453,EMP119,Oriente,Grande,3,3,3,2,3,3,2,2
2454,EMP119,Oriente,Grande,3,3,4,3,2,2,3,2
2455,EMP119,Oriente,Grande,3,8,6,1,3,2,3,1
2456,EMP119,Oriente,Grande,3,7,6,2,2,3,4,2
2457,EMP119,Oriente,Grande,3,3,5,2,2,1,2,2
2458,EMP119,Oriente,Grande,3,8,5,2,1,2,2,3
2459,EMP119,Oriente,Grande,3,6,5,2,3,1,3,3
2460,EMP119,Oriente,Grande,3,4,8,1,2,3,3,1
2461,EMP119,Oriente,Grande,3,7,7,2,1,2,3,4
2462,EMP119,Oriente,Grande,3,6,2,4,2,1,4,3
2463,EMP119,Oriente,Grande,3,8,3,1,2,3,3,2
2464,EMP119,Oriente,Grande,3,9,6,2,1,2,3,3
2465,EMP119,Oriente,Grande,3,5,3,1,2,1,2,2
2466,EMP119,Oriente,Grande,3,3,3,3,2,2,1,2
2467,EMP119,Oriente,Grande,3,7,6,3,1,1,2,2
2468,EMP119,Oriente,Grande,3,7,5,3,2,2,4,2
2469,EMP119,Oriente,Grande,3,9,6,3,2,1,2,3
2470,EMP119,Oriente,Grande,3,4,4,1,1,2,2,3
2471,EMP119,Oriente,Grande,3,2,4,3,2,2,3,1
2472,EMP119,Oriente,Grande,3,1,6,3,1,4,4,3
2473,EMP119,Oriente,Grande,3,5,6,2,2,1,1,2
2474,EMP120,Sur,Grande,10,10,6,3,3,1,3,3
2475,EMP120,Sur,Grande,10,10,5,2,4,4,3,3
2476,EMP120,Sur,Grande,10,9,7,3,1,2,2,3
2477,EMP120,Sur,Grande,10,8,6,1,2,3,3,3
2478,EMP120,Sur,Grande,10,13,9,2,2,2,3,3
2479,EMP120,Sur,Grande,10,5,5,3,4,3,3,1
2480,EMP120,Sur,Grande,10,8,8,2,2,2,1,2
2481,EMP120,Sur,Grande,10,8,4,3,2,2,3,4
2482,EMP120,Sur,Grande,10,10,7,3,2,3,3,2
